"(PDH-CSV 4.0) (W. Europe Daylight Time)(-120)","\\LAPTOP-M8MF5JT2\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-M8MF5JT2\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-M8MF5JT2\Memory\% Committed Bytes In Use","\\LAPTOP-M8MF5JT2\Processor(_Total)\% Processor Time","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_10)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_11)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_7)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_8)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_9)\% of Maximum Frequency"
"10/26/2021 23:54:40.687","0","0","40.724188238550951269","8.3514673150039353544","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:42.671","0","8258.0753382035672985","40.723430910316160691","9.0387399265641654722","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:44.673","0","36825.653447065567889","40.727001181972909194","9.5328925887163791231","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:46.683","0","57058.62414427362819","40.706769549452417323","10.799072135005893358","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:48.687","0","79714.889923449867638","40.720185181293679477","8.7734161954738265621","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:50.676","0","0","40.761117297401909809","8.9408458697345807309","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:52.683","0","55090.778586149805051","40.725720939395422704","8.9324983393023753564","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:54.687","0","0","40.763154891497258347","8.7660589827023187581","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:56.672","0","28894.477362625133537","40.728443730792136535","9.329157975282221571","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:58.683","0","83487.342497406803886","40.72992234507806586","9.3094694713326546776","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:00.685","0","171834.21023231209256","40.741787231699980509","9.6435218186225473147","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:02.678","0","43164.395395617168106","40.732158264315728502","8.8168442005257645633","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:04.685","0","0","40.766923534862449685","8.94721461866342338","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:06.695","0","2037.0655414399357142","40.73423192387778613","8.7594327180192657067","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:08.690","0","0","40.741480710157539136","9.0821503324753365405","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:10.677","0","0","40.745736202398717296","8.548772554414274083","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:12.677","0","38897.753697708219988","40.749180256563512614","8.8243768776164586143","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:14.692","0","77272.287458390215761","40.750334304932117391","8.5272626750294016063","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:16.687","0","39004.591048460388265","40.755635625858701587","9.3596436838500061128","100","100","100","100","100","100","100","100","100","100","100","100"
